Feature,Importance
"cat__Lat Long_38.748316, -120.675512",4.054499841892439e-05
"cat__Lat Long_34.818227, -120.418784",4.050540355219404e-05
cat__City_Keene,4.049878191600151e-05
"cat__Lat Long_34.074736, -118.145959",4.049024516340416e-05
"cat__Lat Long_34.119363, -117.855059",4.048068428234063e-05
"cat__Lat Long_34.144703, -117.770299",4.0420942127458685e-05
"cat__Lat Long_34.019323, -118.391902",4.03694328578875e-05
"cat__Lat Long_33.977468, -118.445475",4.034629381499188e-05
cat__City_La Palma,4.0289534416325795e-05
"cat__Lat Long_40.677649, -122.29467",4.024386293902601e-05
"cat__Lat Long_37.553469, -120.952825",4.0206989024019686e-05
cat__City_Hermosa Beach,4.0189777430765534e-05
"cat__Lat Long_37.013471, -121.877877",4.0142312426485226e-05
"cat__Lat Long_37.834341, -122.26437",4.014049434816083e-05
"cat__Lat Long_37.866009, -122.286228",4.010999940386581e-05
"cat__Lat Long_36.301689, -119.018233",4.009038436557765e-05
cat__City_Twin Bridges,4.0078846170755146e-05
cat__City_Diamond Bar,4.004417399356836e-05
cat__City_Clearlake Oaks,4.0019139205622e-05
"cat__Lat Long_34.234912, -118.153729",3.999236571571726e-05
"cat__Lat Long_33.657433, -117.04254",3.994675944976944e-05
"cat__Lat Long_33.97803, -118.217141",3.992887383291004e-05
"cat__Lat Long_37.333851, -121.891147",3.9902641911844126e-05
"cat__Lat Long_41.171578, -120.913161",3.9858562922940544e-05
cat__City_Meadow Vista,3.983131647959432e-05
"cat__Lat Long_37.900662, -122.052782",3.9788527130017735e-05
cat__City_Foothill Ranch,3.975125566459331e-05
cat__City_Greenville,3.974369786548329e-05
"cat__Lat Long_39.172777, -121.805845",3.96987652137085e-05
cat__City_Walnut Grove,3.9680730231175e-05
"cat__Lat Long_36.141319, -119.129075",3.967549193136755e-05
"cat__Lat Long_39.02741, -121.614982",3.964195053670849e-05
cat__City_Atwater,3.954281551460405e-05
"cat__Lat Long_40.345949, -120.081187",3.949641951350541e-05
"cat__Lat Long_35.16207, -119.194488",3.941302450410659e-05
cat__City_Inyokern,3.935901779721472e-05
"cat__Lat Long_38.784329, -121.373245",3.928134246871371e-05
"cat__Lat Long_34.364153, -118.615583",3.926379046336937e-05
"cat__Lat Long_37.361987, -120.748394",3.9253647848369316e-05
"cat__Lat Long_37.897753, -122.279391",3.9213659200516525e-05
cat__City_Dublin,3.9133980786060846e-05
cat__City_Farmington,3.9133015601737444e-05
"cat__Lat Long_34.178483, -118.431791",3.909275963841195e-05
cat__City_Klamath,3.897436037626023e-05
"cat__Lat Long_37.57028, -122.365778",3.8969038634072415e-05
"cat__Lat Long_38.592745, -121.540036",3.891888314900604e-05
cat__City_San Joaquin,3.885924652047176e-05
cat__City_Calabasas,3.8857710515947094e-05
"cat__Lat Long_33.994524, -118.149953",3.881608261928041e-05
"cat__Lat Long_35.184837, -119.402525",3.876039015935618e-05
cat__City_Woodbridge,3.874894397515019e-05
"cat__Lat Long_37.750778, -121.13238",3.871956313167013e-05
cat__City_Raisin City,3.870014315303758e-05
"cat__Lat Long_37.671806, -121.007575",3.866825945897267e-05
"cat__Lat Long_39.075694, -121.70606",3.851423460079024e-05
"cat__Lat Long_37.937082, -122.532369",3.8510577173277036e-05
cat__City_Ripon,3.850150015246937e-05
cat__City_Tehama,3.848830940104543e-05
"cat__Lat Long_34.266389, -118.459744",3.847824354086844e-05
"cat__Lat Long_36.397745, -120.119911",3.845238342495673e-05
"cat__Lat Long_40.059385, -122.091481",3.843558232658104e-05
cat__City_Bodfish,3.842121650644492e-05
cat__City_Groveland,3.842058619605907e-05
cat__City_Seaside,3.840101388724756e-05
"cat__Lat Long_39.141934, -122.770679",3.83316458266621e-05
"cat__Lat Long_34.55082, -117.122396",3.826490207169123e-05
"cat__Lat Long_37.007238, -119.505661",3.8227340899610575e-05
"cat__Lat Long_40.775272, -123.287414",3.820839940340303e-05
cat__City_Burlingame,3.8161304690488825e-05
cat__City_Yermo,3.815625347897384e-05
cat__City_Tranquillity,3.808643298312799e-05
cat__City_Jackson,3.7980315582632745e-05
"cat__Lat Long_34.029043, -118.239504",3.797417521074244e-05
"cat__Lat Long_40.166028, -123.584144",3.7965674634739064e-05
"cat__Lat Long_39.084645, -120.894014",3.7939484825663425e-05
"cat__Lat Long_39.937017, -121.058043",3.792195708573092e-05
cat__City_Avery,3.790547998087801e-05
cat__City_Paicines,3.7828697790619724e-05
"cat__Lat Long_37.800254, -122.436975",3.776085831981523e-05
"cat__Lat Long_39.342498, -120.247127",3.774738190460988e-05
cat__City_Lookout,3.773924358486648e-05
"cat__Lat Long_41.232128, -123.194748",3.77091721954869e-05
"cat__Lat Long_38.112166, -122.634384",3.767989355176196e-05
cat__City_Forest Knolls,3.764649989969981e-05
"cat__Lat Long_34.441123, -117.537886",3.7580860763150755e-05
"cat__Lat Long_38.585826, -121.376263",3.756946063887807e-05
"cat__Lat Long_41.082472, -121.195215",3.75631265156972e-05
"cat__Lat Long_40.524535, -122.647172",3.748963668368182e-05
cat__City_Napa,3.748799163531533e-05
cat__City_Herlong,3.7479475367271105e-05
"cat__Lat Long_37.676249, -122.132415",3.74473260733861e-05
cat__City_Mount Laguna,3.7398305913881754e-05
cat__City_Petaluma,3.739537623555248e-05
cat__City_Plymouth,3.735803180351938e-05
"cat__Lat Long_38.848082, -123.50608",3.735392041685013e-05
"cat__Lat Long_38.35363, -121.44195",3.732917438586233e-05
"cat__Lat Long_37.750822, -121.238423",3.728248294480301e-05
cat__City_Mount Shasta,3.7278015858042904e-05
"cat__Lat Long_33.707483, -117.200006",3.720502257440928e-05
"cat__Lat Long_34.236683, -118.517588",3.7183606555165266e-05
"cat__Lat Long_37.758085, -122.434801",3.71365938055713e-05
"cat__Lat Long_36.488056, -120.407691",3.713266016499719e-05
cat__City_Wrightwood,3.712200676331551e-05
"cat__Lat Long_34.156758, -117.404686",3.706868942681769e-05
"cat__Lat Long_39.913777, -122.289984",3.703886143470594e-05
"cat__Lat Long_34.286131, -118.435969",3.70196440231433e-05
"cat__Lat Long_33.993991, -118.39704",3.697784515489396e-05
cat__City_Yountville,3.691660000667609e-05
cat__City_Pismo Beach,3.689785334528696e-05
"cat__Lat Long_34.508417, -116.856103",3.6834814375842105e-05
"cat__Lat Long_34.255442, -118.421314",3.682777865982943e-05
"cat__Lat Long_33.907361, -117.109972",3.6825200465625444e-05
"cat__Lat Long_37.770533, -122.445121",3.6801030614372246e-05
"cat__Lat Long_34.581308, -118.931948",3.673688026592706e-05
"cat__Lat Long_34.757477, -120.550507",3.668986359852287e-05
cat__City_Shasta,3.6689861170276786e-05
"cat__Lat Long_40.160386, -120.835428",3.664901542851578e-05
"cat__Lat Long_38.549822, -121.266725",3.6633844578268683e-05
"cat__Lat Long_39.23754, -120.720196",3.660316537792539e-05
cat__City_Phillipsville,3.657596829972747e-05
"cat__Lat Long_37.873916, -122.20522",3.6399481038080105e-05
cat__City_San Martin,3.638189655913937e-05
"cat__Lat Long_34.172071, -118.946262",3.6322771285402044e-05
cat__City_Westminster,3.631460834586472e-05
cat__City_Larkspur,3.628289734420117e-05
cat__City_Taft,3.627980197727727e-05
"cat__Lat Long_37.351214, -121.952417",3.623316475469587e-05
cat__City_Menifee,3.6231523640193976e-05
cat__City_Tulelake,3.6194181777230434e-05
cat__City_Dixon,3.611424693172615e-05
"cat__Lat Long_38.129308, -122.834815",3.605731975816345e-05
cat__City_Colfax,3.602576641764943e-05
"cat__Lat Long_34.613476, -118.256358",3.5989144181709924e-05
"cat__Lat Long_37.84551, -122.235181",3.597468903426109e-05
"cat__Lat Long_38.005839, -122.638155",3.596565292424858e-05
"cat__Lat Long_37.348129, -121.98469",3.591743651017021e-05
"cat__Lat Long_37.62984, -122.120843",3.591490322243708e-05
"cat__Lat Long_34.090925, -118.128164",3.58300535793554e-05
"cat__Lat Long_37.34667, -121.910019",3.578147488602719e-05
cat__City_Douglas City,3.577150072456e-05
"cat__Lat Long_39.361283, -123.784599",3.569477355835561e-05
"cat__Lat Long_39.745712, -121.84333",3.5658920184952144e-05
cat__City_French Gulch,3.565014879142037e-05
"cat__Lat Long_39.227434, -120.091806",3.562801103785328e-05
cat__City_Heber,3.555930825806712e-05
"cat__Lat Long_37.963995, -122.288296",3.549495477265979e-05
"cat__Lat Long_37.990574, -120.261821",3.5465520595488024e-05
"cat__Lat Long_38.567594, -121.437507",3.5445730990863804e-05
"cat__Lat Long_37.945288, -122.383941",3.543436242229463e-05
"cat__Lat Long_40.704293, -122.803899",3.540869430396291e-05
"cat__Lat Long_38.24458, -122.956268",3.539101246629601e-05
"cat__Lat Long_34.042286, -117.756106",3.531346194587257e-05
"cat__Lat Long_33.992416, -117.807874",3.5295491144818703e-05
"cat__Lat Long_39.600599, -120.636358",3.528012677464845e-05
cat__City_Edwards,3.526599789282421e-05
cat__City_Moraga,3.524270199032173e-05
"cat__Lat Long_34.459322, -117.629729",3.5236526856951905e-05
"cat__Lat Long_32.690654, -115.431225",3.523077617525225e-05
cat__City_Sonoma,3.517280111364566e-05
"cat__Lat Long_37.078873, -122.090386",3.5165291765002715e-05
"cat__Lat Long_39.045246, -122.743181",3.516304765722796e-05
"cat__Lat Long_36.78979, -119.929894",3.515897878194731e-05
"cat__Lat Long_33.694501, -116.412711",3.515143430414888e-05
cat__City_Orangevale,3.5125736619171794e-05
"cat__Lat Long_33.884073, -117.732197",3.510996452265251e-05
"cat__Lat Long_40.547857, -123.187265",3.507359018125815e-05
"cat__Lat Long_39.461768, -121.195825",3.505223338027704e-05
"cat__Lat Long_34.168686, -118.057505",3.504165164946777e-05
cat__City_Navarro,3.502945119849875e-05
cat__City_Hesperia,3.5022111624755396e-05
"cat__Lat Long_34.050322, -118.147037",3.49724408659524e-05
"cat__Lat Long_34.17051, -118.289463",3.493787911566215e-05
cat__City_Orinda,3.490767724567571e-05
cat__City_Courtland,3.487846236365137e-05
"cat__Lat Long_37.708327, -122.083473",3.4845776254153095e-05
cat__City_Midway City,3.478931872914869e-05
"cat__Lat Long_34.153733, -118.593408",3.476765292445053e-05
"cat__Lat Long_33.888323, -117.277533",3.473944735018263e-05
"cat__Lat Long_38.489273, -120.891614",3.473140385225296e-05
"cat__Lat Long_33.703976, -117.824172",3.470578955767565e-05
"cat__Lat Long_37.329725, -120.306399",3.4701971827352904e-05
cat__City_Fountain Valley,3.4650326428688505e-05
cat__City_California City,3.459618797142475e-05
"cat__Lat Long_37.435664, -121.049056",3.459085278662046e-05
cat__City_Paskenta,3.4578060008527654e-05
"cat__Lat Long_36.092975, -121.549826",3.453081174420411e-05
cat__City_Columbia,3.452713234159484e-05
cat__City_Woodacre,3.4477467561301276e-05
"cat__Lat Long_35.746484, -121.223355",3.447554464532452e-05
"cat__Lat Long_33.761894, -117.120868",3.442285570832968e-05
"cat__Lat Long_34.282704, -118.312929",3.4405351045818553e-05
"cat__Lat Long_40.759401, -122.939337",3.440365234491604e-05
cat__City_Oregon House,3.4390006664960583e-05
cat__City_Dana Point,3.4348531540755e-05
"cat__Lat Long_34.598221, -117.79593",3.434224949968328e-05
cat__City_Blythe,3.424257526698876e-05
cat__City_Palo Cedro,3.4224292505332696e-05
"cat__Lat Long_34.341737, -116.539416",3.422257457232338e-05
cat__City_Livingston,3.418115253022099e-05
"cat__Lat Long_36.04533, -119.532424",3.417432751918057e-05
"cat__Lat Long_33.864622, -118.179626",3.413701000161638e-05
"cat__Lat Long_37.792489, -122.244314",3.411276697385185e-05
cat__City_Mission Viejo,3.406967105245628e-05
cat__City_Igo,3.4043630215879136e-05
"cat__Lat Long_34.95703, -117.73045",3.392308102532382e-05
"cat__Lat Long_37.369709, -122.215844",3.3872991921635524e-05
cat__City_Beaumont,3.385170928582019e-05
cat__City_Auburn,3.382157788133628e-05
"cat__Lat Long_33.923573, -118.200669",3.375560931279215e-05
cat__City_Valley Village,3.374790704268194e-05
"cat__Lat Long_36.041315, -118.188235",3.374620195006177e-05
"cat__Lat Long_35.451402, -119.488413",3.370429582656897e-05
cat__City_Encinitas,3.3657269887251483e-05
"cat__Lat Long_38.486502, -121.334051",3.36555237416312e-05
cat__City_Azusa,3.365392120150135e-05
"cat__Lat Long_34.224377, -118.632656",3.3629440156850976e-05
"cat__Lat Long_34.044639, -118.240413",3.362659101130367e-05
"cat__Lat Long_34.178068, -118.615714",3.359910334123031e-05
"cat__Lat Long_39.597975, -122.032248",3.353609201143619e-05
cat__City_West Sacramento,3.348050795458561e-05
"cat__Lat Long_34.89326, -116.505958",3.346896673947682e-05
"cat__Lat Long_37.956963, -120.863055",3.344872720965474e-05
"cat__Lat Long_36.727418, -120.123526",3.3420122857341835e-05
cat__City_Monterey Park,3.340155960523879e-05
cat__City_Ojai,3.3314600698775904e-05
"cat__Lat Long_33.079834, -117.134275",3.3306324032225954e-05
"cat__Lat Long_35.013299, -116.834092",3.329223430747522e-05
"cat__Lat Long_39.657228, -121.37778",3.321389484756322e-05
cat__City_Antelope,3.321004892446263e-05
"cat__Lat Long_41.33832, -122.290756",3.3131718104429116e-05
"cat__Lat Long_34.139402, -118.128658",3.3109774475236924e-05
cat__City_Truckee,3.308138479035854e-05
"cat__Lat Long_38.169605, -121.310964",3.303941538448073e-05
"cat__Lat Long_34.19829, -118.602203",3.3035188989013774e-05
"cat__Lat Long_34.132275, -117.611478",3.2956384043726116e-05
cat__City_Valley Ford,3.279410268589287e-05
"cat__Lat Long_33.947305, -118.439841",3.2714469621512677e-05
"cat__Lat Long_36.057458, -118.591951",3.27065653520749e-05
"cat__Lat Long_39.031876, -120.811141",3.2694937889585937e-05
"cat__Lat Long_33.850504, -118.039892",3.255959099843624e-05
cat__City_San Lorenzo,3.252053165083227e-05
cat__City_Playa Del Rey,3.250033959307539e-05
"cat__Lat Long_38.801936, -122.938935",3.249175158081138e-05
cat__City_Hinkley,3.244794060035595e-05
"cat__Lat Long_32.741852, -117.243453",3.243681349260849e-05
"cat__Lat Long_37.287758, -119.548156",3.2431300329840805e-05
"cat__Lat Long_38.123544, -121.159078",3.2421822856324806e-05
"cat__Lat Long_35.930782, -121.189757",3.237494911742722e-05
"cat__Lat Long_32.605012, -116.97595",3.236076535606137e-05
"cat__Lat Long_39.903272, -121.843567",3.23499448032599e-05
"cat__Lat Long_37.768881, -122.395521",3.231893964700237e-05
"cat__Lat Long_40.171312, -121.120605",3.230927493318788e-05
cat__City_Fort Irwin,3.2274319843361434e-05
"cat__Lat Long_34.078821, -118.177576",3.225997795922397e-05
cat__City_Fish Camp,3.221506819265761e-05
"cat__Lat Long_34.231053, -118.338307",3.219929241206096e-05
cat__City_Porterville,3.219764585174174e-05
"cat__Lat Long_33.752938, -116.230055",3.217416454538494e-05
"cat__Lat Long_40.656287, -121.428965",3.213546148152916e-05
"cat__Lat Long_34.079934, -118.046695",3.2041394011995055e-05
"cat__Lat Long_37.858898, -122.240512",3.19947232437202e-05
cat__City_Marshall,3.1991428197606556e-05
"cat__Lat Long_37.773147, -122.411287",3.198145507008337e-05
"cat__Lat Long_34.067699, -116.903891",3.189996984366122e-05
cat__City_Fields Landing,3.18855606327269e-05
"cat__Lat Long_33.999992, -117.535395",3.1861400598298435e-05
"cat__Lat Long_34.137411, -118.328915",3.184848658063695e-05
"cat__Lat Long_33.927254, -118.249826",3.183004708540183e-05
cat__City_Strathmore,3.182550872511589e-05
"cat__Lat Long_34.029175, -117.307211",3.169127568882753e-05
"cat__Lat Long_40.94338, -123.831799",3.1655293077589494e-05
"cat__Lat Long_34.007353, -118.033683",3.1610097465160614e-05
cat__City_Vacaville,3.15988172625127e-05
"cat__Lat Long_39.449794, -121.936372",3.1552709904043216e-05
"cat__Lat Long_38.598936, -120.963092",3.1532068512659896e-05
cat__City_Coarsegold,3.149161957865446e-05
"cat__Lat Long_39.624561, -121.552866",3.1450584806041224e-05
cat__City_Tustin,3.1432455057506854e-05
"cat__Lat Long_34.441398, -119.513163",3.133477105932198e-05
"cat__Lat Long_34.048013, -118.293953",3.12929664689011e-05
cat__City_Brownsville,3.1262599237373406e-05
"cat__Lat Long_39.84784, -122.544556",3.125442552597224e-05
cat__City_La Crescenta,3.1230321624381056e-05
cat__City_Sutter,3.120122603283646e-05
"cat__Lat Long_34.046174, -118.446333",3.119347110942847e-05
"cat__Lat Long_37.820894, -122.369725",3.119334432039708e-05
"cat__Lat Long_33.543835, -115.993906",3.115631230478603e-05
"cat__Lat Long_33.475493, -117.219551",3.109974973173112e-05
"cat__Lat Long_36.125529, -120.864443",3.1079438331149946e-05
"cat__Lat Long_41.465121, -122.380947",3.107633452384092e-05
cat__City_Scott Bar,3.106096988878124e-05
cat__City_Fairfax,3.105015447702592e-05
"cat__Lat Long_36.460611, -121.852507",3.101648380149087e-05
"cat__Lat Long_37.331762, -122.341444",3.1010810218021787e-05
"cat__Lat Long_37.321233, -120.656354",3.0998591424127544e-05
"cat__Lat Long_41.813521, -121.492666",3.095809161175987e-05
"cat__Lat Long_32.697098, -117.116587",3.095700750179063e-05
"cat__Lat Long_34.17847, -118.459472",3.094786851448493e-05
cat__City_Biggs,3.092506574361153e-05
"cat__Lat Long_33.948558, -116.516976",3.091270418964042e-05
"cat__Lat Long_34.074087, -117.605618",3.090521469433513e-05
cat__City_Dulzura,3.090479057487239e-05
cat__City_Stirling City,3.085394529215818e-05
"cat__Lat Long_38.749466, -121.184196",3.0850197994104786e-05
cat__City_Baker,3.084666281150528e-05
"cat__Lat Long_39.884395, -122.587513",3.0781378781746524e-05
"cat__Lat Long_37.100948, -120.270136",3.076643609587008e-05
"cat__Lat Long_32.770393, -115.60915",3.073505358428589e-05
cat__City_Lucerne Valley,3.073135771577485e-05
"cat__Lat Long_37.546007, -121.28257",3.067295463080029e-05
"cat__Lat Long_34.084747, -117.886844",3.0625743551782834e-05
"cat__Lat Long_41.572813, -124.035011",3.062450741958953e-05
cat__City_Guinda,3.062311919817325e-05
cat__City_Willits,3.0617509329498765e-05
"cat__Lat Long_36.185471, -119.375243",3.06083853684023e-05
cat__City_Borrego Springs,3.060381206935578e-05
cat__City_Cathedral City,3.056561848248613e-05
cat__City_Rancho Santa Margarita,3.0557018734507014e-05
"cat__Lat Long_39.003358, -121.022539",3.0556619276406905e-05
"cat__Lat Long_40.448632, -122.306657",3.055510039795348e-05
cat__City_San Clemente,3.0550048922199805e-05
"cat__Lat Long_39.559709, -120.345639",3.047530048538933e-05
"cat__Lat Long_32.67102, -117.095235",3.0457293703562908e-05
"cat__Lat Long_33.830453, -118.384565",3.042451634219322e-05
"cat__Lat Long_34.875144, -116.821698",3.0421074060473173e-05
"cat__Lat Long_39.493991, -122.286363",3.0411797366157145e-05
"cat__Lat Long_40.527834, -122.318749",3.0397347809403556e-05
"cat__Lat Long_38.135897, -122.563683",3.034068568300398e-05
"cat__Lat Long_32.68674, -117.186612",3.031439548752847e-05
"cat__Lat Long_34.11572, -118.192754",3.0292485941471474e-05
"cat__Lat Long_39.672813, -120.456699",3.0267974873032764e-05
"cat__Lat Long_38.522328, -122.97932",3.0218372734770187e-05
"cat__Lat Long_33.81859, -117.821288",3.0091846622197197e-05
cat__City_Weed,3.0081392526941586e-05
cat__City_Yorkville,3.0062554619896665e-05
"cat__Lat Long_40.310119, -123.909449",3.0056003769468985e-05
"cat__Lat Long_37.380662, -122.086022",3.0000830412988167e-05
cat__City_Oakhurst,2.9925629510594584e-05
"cat__Lat Long_33.9108, -117.398153",2.9910087710345473e-05
"cat__Lat Long_37.758019, -122.138678",2.9868360214226305e-05
"cat__Lat Long_36.047414, -119.344304",2.985845774978361e-05
cat__City_Hamilton City,2.9834968778569653e-05
"cat__Lat Long_40.582399, -122.195512",2.9788330617374895e-05
"cat__Lat Long_38.875508, -121.765866",2.9741294867854487e-05
"cat__Lat Long_32.733564, -117.033713",2.9697633613790786e-05
cat__City_Morro Bay,2.9667428152937467e-05
"cat__Lat Long_34.827662, -118.999073",2.9664452183361534e-05
"cat__Lat Long_39.710591, -123.682799",2.9629281329682112e-05
cat__City_Mendota,2.962688515178851e-05
"cat__Lat Long_39.178337, -120.162806",2.9608698639104588e-05
"cat__Lat Long_34.031441, -117.936436",2.9600840548321722e-05
cat__City_Earlimart,2.960073466671421e-05
cat__City_Point Reyes Station,2.9559551959600993e-05
"cat__Lat Long_35.405722, -117.773354",2.9544380225619416e-05
"cat__Lat Long_37.378541, -122.020456",2.9520050498152726e-05
"cat__Lat Long_35.214982, -118.59049",2.9511235397128065e-05
"cat__Lat Long_37.521708, -120.426843",2.9497620143379756e-05
cat__City_Somes Bar,2.9473101559788452e-05
"cat__Lat Long_38.085839, -120.37855",2.9435825015556575e-05
cat__City_Monte Rio,2.9412185880765192e-05
"cat__Lat Long_38.672638, -121.147403",2.936203861984355e-05
cat__City_Newark,2.9359581459950157e-05
"cat__Lat Long_40.809636, -124.189977",2.934970752034667e-05
cat__City_March Air Reserve Base,2.934475993754842e-05
"cat__Lat Long_34.026334, -118.474222",2.9318824850123852e-05
"cat__Lat Long_33.581045, -117.14719",2.9318373193695683e-05
cat__City_Shaver Lake,2.9293629529661855e-05
"cat__Lat Long_38.065359, -122.665566",2.928142907559173e-05
"cat__Lat Long_37.818589, -120.256995",2.9243620583473818e-05
"cat__Lat Long_39.467828, -120.841386",2.9243428504334684e-05
cat__City_Lafayette,2.9218106135488003e-05
"cat__Lat Long_38.224869, -119.755729",2.9202994502328422e-05
cat__City_Sierra Madre,2.905849984742764e-05
cat__City_Hollister,2.9043465115420533e-05
"cat__Lat Long_33.601309, -117.902304",2.903967120960899e-05
"cat__Lat Long_33.788208, -118.404955",2.9026894449297848e-05
cat__City_San Miguel,2.9023715832780106e-05
"cat__Lat Long_38.880622, -120.973865",2.8999366290633185e-05
cat__City_Willows,2.898519556130179e-05
"cat__Lat Long_34.269449, -118.768471",2.898271562665267e-05
cat__City_Pleasant Hill,2.8982141604438873e-05
cat__City_Solana Beach,2.89651157749621e-05
"cat__Lat Long_33.200369, -116.192313",2.893241525072334e-05
"cat__Lat Long_41.764869, -122.671316",2.8922115683498803e-05
"cat__Lat Long_39.955164, -122.018567",2.889422685944973e-05
"cat__Lat Long_39.134075, -123.23422",2.8844078332629364e-05
cat__City_Pollock Pines,2.8838084017664595e-05
"cat__Lat Long_39.222323, -122.985488",2.8792034239634607e-05
"cat__Lat Long_37.950248, -122.022455",2.8722999954925412e-05
"cat__Lat Long_36.875409, -121.279679",2.8722452143666644e-05
cat__City_Oroville,2.8632250093398485e-05
"cat__Lat Long_36.497895, -119.285484",2.8615980165717436e-05
"cat__Lat Long_32.89325, -117.087091",2.859935774152402e-05
cat__City_San Simeon,2.8514504318368918e-05
cat__City_South Pasadena,2.8480745671231262e-05
"cat__Lat Long_33.736387, -118.284363",2.8480188507139133e-05
"cat__Lat Long_32.759327, -116.99726",2.846217599862448e-05
cat__City_Carpinteria,2.8453300420168614e-05
cat__City_Hornbrook,2.8386715102997917e-05
cat__City_Grenada,2.8378228359954398e-05
cat__City_Carmichael,2.833914834799988e-05
cat__City_Capitola,2.8317567814049892e-05
"cat__Lat Long_37.590421, -122.306467",2.8303046144714294e-05
"cat__Lat Long_37.40122, -120.514191",2.8237806237563383e-05
"cat__Lat Long_38.184583, -119.286558",2.8230480553553513e-05
cat__City_Weott,2.8219210585511823e-05
"cat__Lat Long_34.108455, -118.362081",2.8214175440807706e-05
"cat__Lat Long_38.368744, -122.522642",2.821076186423642e-05
"cat__Lat Long_33.766476, -117.969795",2.8196475619510718e-05
"cat__Lat Long_36.841655, -119.797113",2.8145781013099207e-05
cat__City_El Sobrante,2.8143453403693684e-05
"cat__Lat Long_34.127194, -118.295647",2.812990289553312e-05
"cat__Lat Long_33.797638, -118.11662",2.812161813491971e-05
cat__City_Yucaipa,2.8119885623062844e-05
"cat__Lat Long_32.948262, -117.256086",2.8112158399307954e-05
"cat__Lat Long_37.540582, -122.509594",2.8099427716390744e-05
cat__City_Alleghany,2.8046502727427516e-05
cat__City_Forks Of Salmon,2.8017445720144325e-05
"cat__Lat Long_32.716007, -117.117462",2.8000535987257005e-05
"cat__Lat Long_41.280478, -121.160249",2.796026330233615e-05
"cat__Lat Long_34.050198, -118.210946",2.780524875876174e-05
"cat__Lat Long_41.444606, -123.471895",2.7791278405119886e-05
"cat__Lat Long_37.509366, -122.306132",2.7761662639225433e-05
"cat__Lat Long_37.483535, -119.679414",2.7744733548995662e-05
cat__City_Cedarville,2.77150605737985e-05
"cat__Lat Long_36.995162, -120.955099",2.7703987501981068e-05
"cat__Lat Long_33.667145, -117.732135",2.768322907844109e-05
cat__City_Victorville,2.7669964003641184e-05
"cat__Lat Long_33.53604, -116.119222",2.7628468906723092e-05
cat__City_Olympic Valley,2.7623361688955922e-05
"cat__Lat Long_36.689582, -121.758398",2.7622964967418695e-05
"cat__Lat Long_34.1528, -118.000482",2.7602446634162e-05
cat__City_Potrero,2.7532030493302856e-05
"cat__Lat Long_33.918043, -117.617809",2.750788088423042e-05
"cat__Lat Long_37.760412, -122.484966",2.7460976319610692e-05
"cat__Lat Long_38.233879, -120.861666",2.7456880677843337e-05
"cat__Lat Long_33.944624, -118.192615",2.744483958398664e-05
"cat__Lat Long_33.933565, -118.062611",2.739880152178925e-05
"cat__Lat Long_36.657462, -119.595293",2.736040730738762e-05
"cat__Lat Long_36.29878, -119.201028",2.7354177801533665e-05
cat__City_Lebec,2.733190237575893e-05
cat__City_Millville,2.727839425825801e-05
"cat__Lat Long_34.038983, -117.991372",2.724226210043491e-05
cat__City_El Dorado,2.715888712542822e-05
"cat__Lat Long_37.862128, -122.075197",2.7067405860724918e-05
cat__City_Cassel,2.702736283589583e-05
"cat__Lat Long_34.297628, -119.014627",2.701495953393037e-05
cat__City_Ranchita,2.691192457998232e-05
"cat__Lat Long_40.198234, -120.18089",2.6905592966776857e-05
cat__City_La Verne,2.6875964513810758e-05
"cat__Lat Long_34.18454, -119.224666",2.6866254456158902e-05
cat__City_Hemet,2.6852799710431302e-05
"cat__Lat Long_37.713152, -121.08739",2.6850768048832398e-05
"cat__Lat Long_34.291273, -118.505104",2.6847961938544162e-05
cat__City_Sausalito,2.68148408670858e-05
cat__City_Cantua Creek,2.6724617841606442e-05
cat__City_Corning,2.6715563870429618e-05
"cat__Lat Long_37.212191, -119.749323",2.6659881202252593e-05
cat__City_Philo,2.663725398844356e-05
cat__City_Arroyo Grande,2.6607892419657718e-05
"cat__Lat Long_34.966777, -117.961179",2.6560515875134524e-05
"cat__Lat Long_35.490705, -119.286833",2.64742214059404e-05
"cat__Lat Long_33.840399, -118.353714",2.6455735005815573e-05
"cat__Lat Long_33.771612, -118.143866",2.6428152795347506e-05
"cat__Lat Long_37.004068, -119.930027",2.6408977952645218e-05
"cat__Lat Long_33.674583, -114.71612",2.6381518705798634e-05
"cat__Lat Long_38.787446, -122.58675",2.637280863365366e-05
"cat__Lat Long_34.035602, -117.591528",2.6350346470808464e-05
cat__City_San Anselmo,2.632390456219908e-05
"cat__Lat Long_37.916648, -122.008483",2.6305579376011766e-05
cat__City_Leggett,2.6297617695691995e-05
"cat__Lat Long_36.902954, -120.194274",2.6239977118070447e-05
cat__City_Loomis,2.62018295651819e-05
"cat__Lat Long_40.346634, -120.386422",2.6177782422535633e-05
"cat__Lat Long_32.730264, -116.950963",2.610335145581236e-05
"cat__Lat Long_38.471049, -123.015549",2.6050900166636302e-05
cat__City_Hopland,2.602189338550109e-05
"cat__Lat Long_33.877639, -117.961212",2.600575619996478e-05
"cat__Lat Long_41.867908, -123.794144",2.597424111154313e-05
cat__City_Laguna Hills,2.59557881978418e-05
cat__City_Rio Dell,2.5942763530791872e-05
"cat__Lat Long_38.018065, -122.546024",2.592686044643795e-05
cat__City_Manchester,2.592149107227435e-05
cat__City_Cool,2.589997245497109e-05
